year,month,region,precip,temp
1888,5,Sachsen-Anhalt,16.7,12.7
1888,5,Thueringen/Sachsen-Anhalt,19.8,12.25
1888,5,Thueringen,23.7,11.7
1888,5,Deutschland,26.5,12.08
1889,5,Brandenburg/Berlin,79.6,17.71
1889,5,Brandenburg,79.4,17.69
1889,5,Baden-Wuerttemberg,90.5,14.54
1889,5,Bayern,88.7,14.94
1889,5,Hessen,79.4,15.75
1889,5,Mecklenburg-Vorpommern,62.8,15.52
1889,5,Niedersachsen,85.3,16.45
1889,5,Niedersachsen/Hamburg/Bremen,85.3,16.45
1889,5,Nordrhein-Westfalen,79,16.19
1889,5,Rheinland-Pfalz,72.3,15.209999999999999
1889,5,Schleswig-Holstein,82.4,14.98
1889,5,Saarland,75,15.12
1889,5,Sachsen,76.5,16.2
1889,5,Sachsen-Anhalt,81.6,17.16
1889,5,Thueringen/Sachsen-Anhalt,84,16.419999999999998
1889,5,Thueringen,86.9,15.49
1889,5,Deutschland,82.1,15.78
1890,5,Brandenburg/Berlin,65.1,14.91
1890,5,Brandenburg,65,14.89
1890,5,Baden-Wuerttemberg,118.5,13.26
1890,5,Bayern,72.9,13.18
1890,5,Hessen,62.7,13.739999999999998
1890,5,Mecklenburg-Vorpommern,64.9,13.39
1890,5,Niedersachsen,58.7,13.61
1890,5,Niedersachsen/Hamburg/Bremen,58.5,13.61
1890,5,Nordrhein-Westfalen,71.8,13.7
1890,5,Rheinland-Pfalz,66.9,13.450000000000001
1890,5,Schleswig-Holstein,45.4,12.719999999999999
1890,5,Saarland,75.8,13.57
1890,5,Sachsen,56.8,13.77
1890,5,Sachsen-Anhalt,64.3,14.52
1890,5,Thueringen/Sachsen-Anhalt,62.8,13.950000000000001
1890,5,Thueringen,61,13.229999999999999
1890,5,Deutschland,70.3,13.6
1891,5,Brandenburg/Berlin,48.8,14.139999999999999
1891,5,Brandenburg,48.8,14.12
1891,5,Baden-Wuerttemberg,87.2,12.27
1891,5,Bayern,74.2,12.79
1891,5,Hessen,62,12.59
1891,5,Mecklenburg-Vorpommern,53.4,11.99
1891,5,Niedersachsen,38.9,12.239999999999998
1891,5,Niedersachsen/Hamburg/Bremen,39,12.239999999999998
1891,5,Nordrhein-Westfalen,50,12.55
1891,5,Rheinland-Pfalz,66,12.16
1891,5,Schleswig-Holstein,45.8,11.139999999999999
1891,5,Saarland,90.9,12.03
1891,5,Sachsen,44.6,13.34
1891,5,Sachsen-Anhalt,43.3,13.739999999999998
1891,5,Thueringen/Sachsen-Anhalt,47,13.19
1891,5,Thueringen,51.7,12.5
1891,5,Deutschland,58.3,12.65
1892,5,Brandenburg/Berlin,49.5,12.49
1892,5,Brandenburg,49.5,12.48
1892,5,Baden-Wuerttemberg,44.8,12.48
1892,5,Bayern,52.7,11.68
1892,5,Hessen,38.9,12.4
1892,5,Mecklenburg-Vorpommern,47.1,11.48
1892,5,Niedersachsen,45.8,12.370000000000001
1892,5,Niedersachsen/Hamburg/Bremen,45.9,12.370000000000001
1892,5,Nordrhein-Westfalen,43.7,12.98
1892,5,Rheinland-Pfalz,31.2,12.850000000000001
1892,5,Schleswig-Holstein,56.5,11.4
1892,5,Saarland,25,13.139999999999999
1892,5,Sachsen,71.7,11.57
1892,5,Sachsen-Anhalt,42.6,12.59
1892,5,Thueringen/Sachsen-Anhalt,46.7,12.12
1892,5,Thueringen,51.9,11.52
1892,5,Deutschland,47.8,12.18
1893,5,Brandenburg/Berlin,35.8,12.709999999999999
1893,5,Brandenburg,36.1,12.7
1893,5,Baden-Wuerttemberg,57.6,12.25
1893,5,Bayern,78.2,11.5
1893,5,Hessen,22.1,12.79
1893,5,Mecklenburg-Vorpommern,38.1,11.219999999999999
1893,5,Niedersachsen,31,12.5
1893,5,Niedersachsen/Hamburg/Bremen,30.9,12.49
1893,5,Nordrhein-Westfalen,29.8,13.27
1893,5,Rheinland-Pfalz,25,12.950000000000001
1893,5,Schleswig-Holstein,30,11.47
1893,5,Saarland,16.8,12.91
1893,5,Sachsen,56.8,11.850000000000001
1893,5,Sachsen-Anhalt,36.7,12.83
1893,5,Thueringen/Sachsen-Anhalt,37.4,12.48
1893,5,Thueringen,38.2,12.04
1893,5,Deutschland,44.7,12.25
1894,5,Brandenburg/Berlin,54.4,12.370000000000001
1894,5,Brandenburg,54.8,12.360000000000001
1894,5,Baden-Wuerttemberg,81.3,11.08
1894,5,Bayern,98.8,10.93
1894,5,Hessen,34.6,11.08
1894,5,Mecklenburg-Vorpommern,41.1,11.26
1894,5,Niedersachsen,29.6,11.54
1894,5,Niedersachsen/Hamburg/Bremen,29.7,11.54
1894,5,Nordrhein-Westfalen,29.2,11.51
1894,5,Rheinland-Pfalz,38.9,10.97
1894,5,Schleswig-Holstein,37.1,11.08
1894,5,Saarland,46.5,11.04
1894,5,Sachsen,78.4,11.3
1894,5,Sachsen-Anhalt,34.6,12.12
1894,5,Thueringen/Sachsen-Anhalt,37.4,11.450000000000001
1894,5,Thueringen,40.8,10.6
1894,5,Deutschland,55.9,11.32
1895,5,Brandenburg/Berlin,39.8,13.77
1895,5,Brandenburg,40.1,13.75
1895,5,Baden-Wuerttemberg,98.5,11.79
1895,5,Bayern,123.5,11.12
1895,5,Hessen,67.4,12.129999999999999
1895,5,Mecklenburg-Vorpommern,43.5,12.57
1895,5,Niedersachsen,60,12.54
1895,5,Niedersachsen/Hamburg/Bremen,59.7,12.54
1895,5,Nordrhein-Westfalen,78.6,12.66
1895,5,Rheinland-Pfalz,63.5,12.3
1895,5,Schleswig-Holstein,49.8,12.04
1895,5,Saarland,73.7,12.69
1895,5,Sachsen,70.1,12.26
1895,5,Sachsen-Anhalt,56.8,13.28
1895,5,Thueringen/Sachsen-Anhalt,66.6,12.52
1895,5,Thueringen,78.9,11.57
1895,5,Deutschland,76.8,12.229999999999999
1896,5,Brandenburg/Berlin,27.7,11.68
1896,5,Brandenburg,27.9,11.66
1896,5,Baden-Wuerttemberg,48.7,10.65
1896,5,Bayern,90,9.739999999999998
1896,5,Hessen,18.5,11.01
1896,5,Mecklenburg-Vorpommern,28.3,10.79
1896,5,Niedersachsen,20.9,10.850000000000001
1896,5,Niedersachsen/Hamburg/Bremen,20.8,10.850000000000001
1896,5,Nordrhein-Westfalen,22.2,11.11
1896,5,Rheinland-Pfalz,13.8,11.34
1896,5,Schleswig-Holstein,18.3,10.739999999999998
1896,5,Saarland,11.5,11.850000000000001
1896,5,Sachsen,56.5,10.32
1896,5,Sachsen-Anhalt,23.6,11.26
1896,5,Thueringen/Sachsen-Anhalt,24.7,10.729999999999999
1896,5,Thueringen,26.2,10.06
1896,5,Deutschland,40,10.7
1897,5,Brandenburg/Berlin,79.9,11.58
1897,5,Brandenburg,80.1,11.57
1897,5,Baden-Wuerttemberg,65.8,10.3
1897,5,Bayern,122.7,9.5
1897,5,Hessen,73.7,10.69
1897,5,Mecklenburg-Vorpommern,63.1,10.52
1897,5,Niedersachsen,77.4,11.219999999999999
1897,5,Niedersachsen/Hamburg/Bremen,77.6,11.219999999999999
1897,5,Nordrhein-Westfalen,74,11.209999999999999
1897,5,Rheinland-Pfalz,52.7,10.96
1897,5,Schleswig-Holstein,68.8,11.02
1897,5,Saarland,43,11.239999999999998
1897,5,Sachsen,114.4,10.62
1897,5,Sachsen-Anhalt,64.5,11.4
1897,5,Thueringen/Sachsen-Anhalt,73.1,10.76
1897,5,Thueringen,83.9,9.96
1897,5,Deutschland,83.3,10.639999999999999
1898,5,Brandenburg/Berlin,61.1,12.77
1898,5,Brandenburg,61.2,12.76
1898,5,Baden-Wuerttemberg,150.5,11.2
1898,5,Bayern,115.8,11.17
1898,5,Hessen,127.8,10.94
1898,5,Mecklenburg-Vorpommern,72.7,10.88
1898,5,Niedersachsen,101.4,11.03
1898,5,Niedersachsen/Hamburg/Bremen,101.3,11.02
1898,5,Nordrhein-Westfalen,120.2,11.06
1898,5,Rheinland-Pfalz,107.5,10.81
1898,5,Schleswig-Holstein,87.9,10.209999999999999
1898,5,Saarland,129.6,11.1
1898,5,Sachsen,100.2,12.18
1898,5,Sachsen-Anhalt,61.9,12.26
1898,5,Thueringen/Sachsen-Anhalt,70.3,11.65
1898,5,Thueringen,80.9,10.9
1898,5,Deutschland,103.9,11.29
1899,5,Brandenburg/Berlin,114.9,12.350000000000001
1899,5,Brandenburg,115,12.34
1899,5,Baden-Wuerttemberg,73,11.01
1899,5,Bayern,100.4,10.39
1899,5,Hessen,57.2,11
1899,5,Mecklenburg-Vorpommern,36.6,11.350000000000001
1899,5,Niedersachsen,97.5,11.129999999999999
1899,5,Niedersachsen/Hamburg/Bremen,96.5,11.129999999999999
1899,5,Nordrhein-Westfalen,95.3,10.93
1899,5,Rheinland-Pfalz,54.3,10.92
1899,5,Schleswig-Holstein,41.9,10.93
1899,5,Saarland,51.6,10.75
1899,5,Sachsen,191.7,11.19
1899,5,Sachsen-Anhalt,120.7,11.84
1899,5,Thueringen/Sachsen-Anhalt,125.9,11.25
1899,5,Thueringen,132.4,10.51
1899,5,Deutschland,93,11.06
1900,5,Brandenburg/Berlin,34.3,11.93
1900,5,Brandenburg,34.4,11.91
1900,5,Baden-Wuerttemberg,77.5,10.69
1900,5,Bayern,84.8,9.96
1900,5,Hessen,50.5,10.79
1900,5,Mecklenburg-Vorpommern,32.2,10.62
1900,5,Niedersachsen,26,11.27
1900,5,Niedersachsen/Hamburg/Bremen,25.9,11.27
1900,5,Nordrhein-Westfalen,46.4,11.16
1900,5,Rheinland-Pfalz,48.7,10.97
1900,5,Schleswig-Holstein,24.7,10.7
1900,5,Saarland,37.7,11.129999999999999
1900,5,Sachsen,65.8,10.83
1900,5,Sachsen-Anhalt,41.4,11.77
1900,5,Thueringen/Sachsen-Anhalt,56.6,11.09
1900,5,Thueringen,75.8,10.25
1900,5,Deutschland,53.8,10.84
1901,5,Brandenburg/Berlin,42.8,13.92
1901,5,Brandenburg,42.9,13.91
1901,5,Baden-Wuerttemberg,29.5,12.870000000000001
1901,5,Bayern,41.3,12.49
1901,5,Hessen,34.3,12.9
1901,5,Mecklenburg-Vorpommern,40.2,12.47
1901,5,Niedersachsen,37.4,12.65
1901,5,Niedersachsen/Hamburg/Bremen,38.1,12.65
1901,5,Nordrhein-Westfalen,26.9,12.82
1901,5,Rheinland-Pfalz,34,12.99
1901,5,Schleswig-Holstein,53.7,12.2
1901,5,Saarland,42.5,12.93
1901,5,Sachsen,53.7,12.89
1901,5,Sachsen-Anhalt,34.6,13.67
1901,5,Thueringen/Sachsen-Anhalt,40.1,13.02
1901,5,Thueringen,47.1,12.2
1901,5,Deutschland,38.6,12.82
1902,5,Brandenburg/Berlin,56.3,9.75
1902,5,Brandenburg,56.2,9.739999999999998
1902,5,Baden-Wuerttemberg,108.6,8.28
1902,5,Bayern,108.1,7.95
1902,5,Hessen,86.2,8.38
1902,5,Mecklenburg-Vorpommern,76.5,8.78
1902,5,Niedersachsen,97.9,8.89
1902,5,Niedersachsen/Hamburg/Bremen,97.8,8.89
1902,5,Nordrhein-Westfalen,112.5,8.61
1902,5,Rheinland-Pfalz,77,8.57
1902,5,Schleswig-Holstein,99,8.66
1902,5,Saarland,88.5,8.62
1902,5,Sachsen,71.7,8.870000000000001
1902,5,Sachsen-Anhalt,57.2,9.41
1902,5,Thueringen/Sachsen-Anhalt,67.4,8.79
1902,5,Thueringen,80.3,8.01
1902,5,Deutschland,91.2,8.61
1903,5,Brandenburg/Berlin,56.9,13.89
1903,5,Brandenburg,56.9,13.870000000000001
1903,5,Baden-Wuerttemberg,46.5,12.129999999999999
1903,5,Bayern,44.5,12.1
1903,5,Hessen,49.9,12.44
1903,5,Mecklenburg-Vorpommern,30,12.6
1903,5,Niedersachsen,58.9,12.9
1903,5,Niedersachsen/Hamburg/Bremen,58.5,12.91
1903,5,Nordrhein-Westfalen,67.7,12.7
1903,5,Rheinland-Pfalz,41.2,12.28
1903,5,Schleswig-Holstein,43.8,12.33
1903,5,Saarland,36.6,12.370000000000001
1903,5,Sachsen,83,12.77
1903,5,Sachsen-Anhalt,66.6,13.52
1903,5,Thueringen/Sachsen-Anhalt,66.3,12.82
1903,5,Thueringen,65.8,11.94
1903,5,Deutschland,53.2,12.61
1904,5,Brandenburg/Berlin,40.6,12.69
1904,5,Brandenburg,40.2,12.67
1904,5,Baden-Wuerttemberg,122.7,12.870000000000001
1904,5,Bayern,94.6,12.139999999999999
1904,5,Hessen,71.7,12.53
1904,5,Mecklenburg-Vorpommern,39.7,11.11
1904,5,Niedersachsen,55,12.209999999999999
1904,5,Niedersachsen/Hamburg/Bremen,55.1,12.209999999999999
1904,5,Nordrhein-Westfalen,47.9,12.55
1904,5,Rheinland-Pfalz,57.5,12.79
1904,5,Schleswig-Holstein,47.7,10.99
1904,5,Saarland,65.1,12.92
1904,5,Sachsen,62.5,12.26
1904,5,Sachsen-Anhalt,47,12.77
1904,5,Thueringen/Sachsen-Anhalt,58.5,12.38
1904,5,Thueringen,72.9,11.89
1904,5,Deutschland,68.5,12.29
1905,5,Brandenburg/Berlin,44.9,13.58
1905,5,Brandenburg,45.3,13.57
1905,5,Baden-Wuerttemberg,48.6,11.27
1905,5,Bayern,57.3,11.34
1905,5,Hessen,28.8,11.870000000000001
1905,5,Mecklenburg-Vorpommern,29.9,12.41
1905,5,Niedersachsen,27.6,12.370000000000001
1905,5,Niedersachsen/Hamburg/Bremen,27.4,12.38
1905,5,Nordrhein-Westfalen,33.9,12.139999999999999
1905,5,Rheinland-Pfalz,39.9,11.65
1905,5,Schleswig-Holstein,15.5,12.15
1905,5,Saarland,33.6,11.69
1905,5,Sachsen,61.2,12.34
1905,5,Sachsen-Anhalt,38,13.11
1905,5,Thueringen/Sachsen-Anhalt,35.6,12.44
1905,5,Thueringen,32.5,11.59
1905,5,Deutschland,40.8,12.06
1906,5,Brandenburg/Berlin,58.1,14.9
1906,5,Brandenburg,58.3,14.88
1906,5,Baden-Wuerttemberg,137.5,12.53
1906,5,Bayern,101.3,12.3
1906,5,Hessen,93,12.9
1906,5,Mecklenburg-Vorpommern,58.5,12.93
1906,5,Niedersachsen,85.3,13.42
1906,5,Niedersachsen/Hamburg/Bremen,85.3,13.43
1906,5,Nordrhein-Westfalen,94.2,12.97
1906,5,Rheinland-Pfalz,80.6,12.7
1906,5,Schleswig-Holstein,61.9,12.739999999999998
1906,5,Saarland,76.4,12.69
1906,5,Sachsen,86.3,13.57
1906,5,Sachsen-Anhalt,70.2,14.27
1906,5,Thueringen/Sachsen-Anhalt,82.8,13.6
1906,5,Thueringen,98.6,12.76
1906,5,Deutschland,89.5,13.08
1907,5,Brandenburg/Berlin,42.3,13.99
1907,5,Brandenburg,42.7,13.97
1907,5,Baden-Wuerttemberg,65.2,13
1907,5,Bayern,64.1,13
1907,5,Hessen,68.3,12.739999999999998
1907,5,Mecklenburg-Vorpommern,47.9,12.09
1907,5,Niedersachsen,59.5,12.629999999999999
1907,5,Niedersachsen/Hamburg/Bremen,59.5,12.629999999999999
1907,5,Nordrhein-Westfalen,63.8,12.860000000000001
1907,5,Rheinland-Pfalz,63.8,12.67
1907,5,Schleswig-Holstein,51.5,11.33
1907,5,Saarland,76,12.8
1907,5,Sachsen,57.4,13.49
1907,5,Sachsen-Anhalt,45,13.65
1907,5,Thueringen/Sachsen-Anhalt,51.1,13.129999999999999
1907,5,Thueringen,58.7,12.48
1907,5,Deutschland,58.8,12.89
1908,5,Brandenburg/Berlin,98.1,13.870000000000001
1908,5,Brandenburg,97.3,13.860000000000001
1908,5,Baden-Wuerttemberg,118,13.57
1908,5,Bayern,89.2,13.42
1908,5,Hessen,108.8,13.15
1908,5,Mecklenburg-Vorpommern,84.2,12.18
1908,5,Niedersachsen,87,12.76
1908,5,Niedersachsen/Hamburg/Bremen,86.6,12.75
1908,5,Nordrhein-Westfalen,96.2,13.19
1908,5,Rheinland-Pfalz,121.1,13.34
1908,5,Schleswig-Holstein,60.6,11.450000000000001
1908,5,Saarland,136.4,13.709999999999999
1908,5,Sachsen,100.3,13.76
1908,5,Sachsen-Anhalt,99.2,13.75
1908,5,Thueringen/Sachsen-Anhalt,97.3,13.38
1908,5,Thueringen,94.8,12.91
1908,5,Deutschland,96.4,13.19
1909,5,Brandenburg/Berlin,36.5,11.2
1909,5,Brandenburg,36.5,11.19
1909,5,Baden-Wuerttemberg,41,11.370000000000001
1909,5,Bayern,54.9,10.58
1909,5,Hessen,31,11.29
1909,5,Mecklenburg-Vorpommern,45.7,9.99
1909,5,Niedersachsen,27.2,10.75
1909,5,Niedersachsen/Hamburg/Bremen,27.3,10.739999999999998
1909,5,Nordrhein-Westfalen,32,11.47
1909,5,Rheinland-Pfalz,25.4,11.61
1909,5,Schleswig-Holstein,39.3,9.65
1909,5,Saarland,28.7,11.83
1909,5,Sachsen,28.1,10.94
1909,5,Sachsen-Anhalt,25.3,11.3
1909,5,Thueringen/Sachsen-Anhalt,25.6,10.96
1909,5,Thueringen,25.9,10.52
1909,5,Deutschland,37.1,10.91
1910,5,Brandenburg/Berlin,50.2,13.709999999999999
1910,5,Brandenburg,49.8,13.7
1910,5,Baden-Wuerttemberg,87.5,11.44
1910,5,Bayern,81.7,11.450000000000001
1910,5,Hessen,66.3,12.42
1910,5,Mecklenburg-Vorpommern,47.5,12.209999999999999
1910,5,Niedersachsen,53.5,12.81
1910,5,Niedersachsen/Hamburg/Bremen,53.7,12.81
1910,5,Nordrhein-Westfalen,57.3,12.68
1910,5,Rheinland-Pfalz,60.8,12.06
1910,5,Schleswig-Holstein,47,11.76
1910,5,Saarland,56.5,12.03
1910,5,Sachsen,51.4,12.9
1910,5,Sachsen-Anhalt,33,13.370000000000001
1910,5,Thueringen/Sachsen-Anhalt,39.4,12.78
1910,5,Thueringen,47.4,12.04
1910,5,Deutschland,61.7,12.31
1911,5,Brandenburg/Berlin,28.4,14.48
1911,5,Brandenburg,28.6,14.46
1911,5,Baden-Wuerttemberg,66.5,12.3
1911,5,Bayern,90.3,12.12
1911,5,Hessen,48.8,13.09
1911,5,Mecklenburg-Vorpommern,27.1,13.16
1911,5,Niedersachsen,27.8,13.870000000000001
1911,5,Niedersachsen/Hamburg/Bremen,27.9,13.88
1911,5,Nordrhein-Westfalen,45.1,13.69
1911,5,Rheinland-Pfalz,55.4,12.97
1911,5,Schleswig-Holstein,28.3,13.15
1911,5,Saarland,45.1,13.02
1911,5,Sachsen,46.7,13.11
1911,5,Sachsen-Anhalt,26,14.1
1911,5,Thueringen/Sachsen-Anhalt,41.2,13.33
1911,5,Thueringen,60.2,12.360000000000001
1911,5,Deutschland,51.1,13.129999999999999
1912,5,Brandenburg/Berlin,49.3,11.97
1912,5,Brandenburg,49.4,11.96
1912,5,Baden-Wuerttemberg,92.5,12.77
1912,5,Bayern,117.1,12.01
1912,5,Hessen,64.3,12.26
1912,5,Mecklenburg-Vorpommern,51.5,11
1912,5,Niedersachsen,61.8,11.360000000000001
1912,5,Niedersachsen/Hamburg/Bremen,62,11.360000000000001
1912,5,Nordrhein-Westfalen,64,12.11
1912,5,Rheinland-Pfalz,45,12.82
1912,5,Schleswig-Holstein,76.8,10.56
1912,5,Saarland,49.5,13.02
1912,5,Sachsen,69.1,11.68
1912,5,Sachsen-Anhalt,63.3,11.97
1912,5,Thueringen/Sachsen-Anhalt,65.4,11.75
1912,5,Thueringen,68.1,11.48
1912,5,Deutschland,75.1,11.9
1913,5,Brandenburg/Berlin,37.3,13.639999999999999
1913,5,Brandenburg,37.8,13.629999999999999
1913,5,Baden-Wuerttemberg,84.1,11.98
1913,5,Bayern,87,11.49
1913,5,Hessen,76.2,12.129999999999999
1913,5,Mecklenburg-Vorpommern,31.9,12.67
1913,5,Niedersachsen,54.3,12.7
1913,5,Niedersachsen/Hamburg/Bremen,53.8,12.709999999999999
1913,5,Nordrhein-Westfalen,58.1,12.709999999999999
1913,5,Rheinland-Pfalz,66.7,12.56
1913,5,Schleswig-Holstein,32.8,12.27
1913,5,Saarland,83.9,12.76
1913,5,Sachsen,62.1,12.5
1913,5,Sachsen-Anhalt,39.7,13.18
1913,5,Thueringen/Sachsen-Anhalt,58.8,12.46
1913,5,Thueringen,82.9,11.57
1913,5,Deutschland,63.3,12.38
1914,5,Brandenburg/Berlin,75.9,12
1914,5,Brandenburg,75.5,11.99
1914,5,Baden-Wuerttemberg,148,10.38
1914,5,Bayern,124.9,10.44
1914,5,Hessen,109.4,10.61
1914,5,Mecklenburg-Vorpommern,68.5,11.32
1914,5,Niedersachsen,67.4,11.07
1914,5,Niedersachsen/Hamburg/Bremen,67.2,11.08
